"ID1","Topic1","ID2","Topic2","Count"
136276,"uploaded",156351,"rowell",78
136201,"usa",156351,"rowell",12
143784,"user id",156351,"rowell",35
156549,"utm campaign",156351,"rowell",15
156550,"utm content",156351,"rowell",15
156548,"utm medium",156351,"rowell",15
156547,"utm source",156351,"rowell",22
156551,"utm term",156351,"rowell",15
156579,"uwo",156351,"rowell",22
136394,"we'd",156351,"rowell",59
157228,"welcom",156351,"rowell",6
156730,"westbrook",156351,"rowell",6
156332,"westover",156351,"rowell",98
156443,"westy",156351,"rowell",17
149376,"whitelist",156351,"rowell",67
153668,"whitelisting",156351,"rowell",44
156417,"whitepages",156351,"rowell",64
156266,"1st",156594,"rtd",40
136389,"2016",156594,"rtd",10
141774,"2nd half",156594,"rtd",6
156830,"dec",156594,"rtd",40
145452,"eng",156594,"rtd",43
156328,"etan",156594,"rtd",9
140451,"gagan",156594,"rtd",8
142604,"hellosign",156594,"rtd",6
156475,"mcdonald",156594,"rtd",8
158793,"roshan",156594,"rtd",9
156594,"rtd",156594,"rtd",9
136566,"shapiro",156594,"rtd",11
156242,"shrestha",156594,"rtd",6
158792,"starbuck",156594,"rtd",7
150575,"195",151965,"runscope",14
156266,"1st",151965,"runscope",78
136654,"200",151965,"runscope",14
136389,"2016",151965,"runscope",163
156226,"2017",151965,"runscope",37
141774,"2nd half",151965,"runscope",19
137901,"400",151965,"runscope",6
136435,"asap",151965,"runscope",9
158334,"Bryan Starbuck",151965,"runscope",18
137202,"clicking",151965,"runscope",27
142874,"crm",151965,"runscope",7
156235,"cto",151965,"runscope",11
156830,"dec",151965,"runscope",15
136324,"deployed",151965,"runscope",18
136257,"devkota",151965,"runscope",51
156243,"don’t",151965,"runscope",26
145452,"eng",151965,"runscope",137
158462,"entered",151965,"runscope",6
156328,"etan",151965,"runscope",15
150019,"ftp",151965,"runscope",8
140451,"gagan",151965,"runscope",38
137811,"i.e",151965,"runscope",6
156236,"i’m",151965,"runscope",13
141554,"ids",151965,"runscope",17
156269,"json",151965,"runscope",35
143483,"june 1st",151965,"runscope",25
136240,"let's",151965,"runscope",8
148510,"may 2nd",151965,"runscope",89
156475,"mcdonald",151965,"runscope",13
156585,"nanpa",151965,"runscope",11
137139,"nov",151965,"runscope",7
141531,"october 11",151965,"runscope",9
140699,"october 19",151965,"runscope",9
140508,"october 26",151965,"runscope",7
136821,"pokhrel",151965,"runscope",8
156351,"rowell",151965,"runscope",18
151965,"runscope",151965,"runscope",42
142871,"september 30",151965,"runscope",6
136566,"shapiro",151965,"runscope",19
156242,"shrestha",151965,"runscope",211
158792,"starbuck",151965,"runscope",187
136389,"2016",156465,"sabath",2346
156226,"2017",156465,"sabath",33
138617,"303",156465,"sabath",107
137369,"350",156465,"sabath",107
137901,"400",156465,"sabath",50
136270,"520",156465,"sabath",50
156464,"6800",156465,"sabath",90
156463,"867",156465,"sabath",90
156462,"954",156465,"sabath",90
156466,"andrew goldberg",156465,"sabath",159
156386,"andrew weiss",156465,"sabath",28
158334,"Bryan Starbuck",156465,"sabath",137
149652,"caller id",156465,"sabath",61
156235,"cto",156465,"sabath",138
156439,"dialer",156465,"sabath",2076
136218,"feedback",156465,"sabath",135
140374,"goldberg",156465,"sabath",135
136181,"having",156465,"sabath",12
156296,"incontact",156465,"sabath",743
141183,"ios",156465,"sabath",270
156467,"jason edwards",156465,"sabath",135
156345,"justin mcdonald",156465,"sabath",1897
156468,"kicked out",156465,"sabath",135
156475,"mcdonald",156465,"sabath",44
140446,"nov 22",156465,"sabath",405
140447,"november 22",156465,"sabath",2062
156352,"paulus",156465,"sabath",2228
156351,"rowell",156465,"sabath",493
156465,"sabath",156465,"sabath",142
149935,"scoreboard",156465,"sabath",18
136173,"skype",156465,"sabath",15
149151,"softphone",156465,"sabath",103
158792,"starbuck",156465,"sabath",767
136394,"we'd",156465,"sabath",135
138900,"14th",139543,"san francisco",8
156226,"2017",139543,"san francisco",20
140674,"535",139543,"san francisco",8
137098,"anymore",139543,"san francisco",8
136241,"blog",139543,"san francisco",11
136142,"facebook",139543,"san francisco",8
136218,"feedback",139543,"san francisco",8
136226,"linkedin",139543,"san francisco",8
139543,"san francisco",139543,"san francisco",11
136354,"unsubscribe",139543,"san francisco",18
136654,"200",139147,"san francisco ca",13
156226,"2017",139147,"san francisco ca",438
140565,"248",139147,"san francisco ca",133
140674,"535",139147,"san francisco ca",157
152222,"aug 22",139147,"san francisco ca",34
139609,"aug 24",139147,"san francisco ca",102
141202,"aug 25",139147,"san francisco ca",332
139369,"august 25",139147,"san francisco ca",43
158334,"Bryan Starbuck",139147,"san francisco ca",12
156447,"bryon",139147,"san francisco ca",510
156375,"callback",139147,"san francisco ca",182
142939,"callbacks",139147,"san francisco ca",249
136228,"config",139147,"san francisco ca",29
136257,"devkota",139147,"san francisco ca",10
156243,"don’t",139147,"san francisco ca",8
136119,"fyi",139147,"san francisco ca",35
140451,"gagan",139147,"san francisco ca",6
136181,"having",139147,"san francisco ca",8
142604,"hellosign",139147,"san francisco ca",10
136091,"honeybadger",139147,"san francisco ca",34
156236,"i’m",139147,"san francisco ca",12
156269,"json",139147,"san francisco ca",28
156345,"justin mcdonald",139147,"san francisco ca",9
156430,"lookup",139147,"san francisco ca",30
136304,"maharjan",139147,"san francisco ca",193
143565,"may 10",139147,"san francisco ca",7
143317,"may 17",139147,"san francisco ca",7
156429,"messed up",139147,"san francisco ca",7
156352,"paulus",139147,"san francisco ca",11
156351,"rowell",139147,"san francisco ca",27
139147,"san francisco ca",139147,"san francisco ca",53
136275,"saroj",139147,"san francisco ca",538
136173,"skype",139147,"san francisco ca",76
156833,"ssn",139147,"san francisco ca",35
158792,"starbuck",139147,"san francisco ca",22
156448,"the callback",139147,"san francisco ca",53
142622,"timestamp",139147,"san francisco ca",34
136989,"webinar",139147,"san francisco ca",15
137070,"100",136275,"saroj",25
145742,"156",136275,"saroj",259
137975,"183",136275,"saroj",172
150575,"195",136275,"saroj",54
156266,"1st",136275,"saroj",262
136654,"200",136275,"saroj",67
136389,"2016",136275,"saroj",597
156226,"2017",136275,"saroj",1078
140565,"248",136275,"saroj",182
156253,"2nd",136275,"saroj",7
141774,"2nd half",136275,"saroj",107
143082,"3.0",136275,"saroj",90
136151,"300",136275,"saroj",19
140674,"535",136275,"saroj",220
136114,"adding",136275,"saroj",41
156466,"andrew goldberg",136275,"saroj",135
137960,"answered",136275,"saroj",23
137098,"anymore",136275,"saroj",11
137553,"april 1st",136275,"saroj",104
157629,"april 2nd",136275,"saroj",15
136435,"asap",136275,"saroj",13
152222,"aug 22",136275,"saroj",47
139609,"aug 24",136275,"saroj",151
141202,"aug 25",136275,"saroj",513
139369,"august 25",136275,"saroj",62
156246,"aws",136275,"saroj",29
136207,"backend",136275,"saroj",40
156175,"bellevue",136275,"saroj",9
151417,"bioinformatics",136275,"saroj",25
156234,"bitbucket",136275,"saroj",35
158334,"Bryan Starbuck",136275,"saroj",161
156447,"bryon",136275,"saroj",705
156375,"callback",136275,"saroj",294
142939,"callbacks",136275,"saroj",346
137778,"checking",136275,"saroj",17
143220,"clicked",136275,"saroj",11
150395,"comcast",136275,"saroj",7
136228,"config",136275,"saroj",39
142874,"crm",136275,"saroj",27
156235,"cto",136275,"saroj",289
158262,"database",136275,"saroj",19
156301,"ddos attack",136275,"saroj",31
156830,"dec",136275,"saroj",115
136324,"deployed",136275,"saroj",29
136257,"devkota",136275,"saroj",228
138480,"displaying",136275,"saroj",9
137361,"dnc",136275,"saroj",20
156622,"dob",136275,"saroj",7
156243,"don’t",136275,"saroj",238
143461,"downloaded",136275,"saroj",30
138264,"encrypted",136275,"saroj",9
145452,"eng",136275,"saroj",786
156328,"etan",136275,"saroj",88
156249,"feb",136275,"saroj",80
142642,"february 15",136275,"saroj",12
136218,"feedback",136275,"saroj",40
153320,"filtering",136275,"saroj",35
158780,"firewall",136275,"saroj",66
150019,"ftp",136275,"saroj",28
141181,"functionality",136275,"saroj",17
158295,"fwd",136275,"saroj",22
136119,"fyi",136275,"saroj",64
140451,"gagan",136275,"saroj",104
140374,"goldberg",136275,"saroj",15
142951,"google analytics",136275,"saroj",7
141296,"handoff",136275,"saroj",9
136181,"having",136275,"saroj",38
142604,"hellosign",136275,"saroj",10
156633,"hii",136275,"saroj",20
136091,"honeybadger",136275,"saroj",90
137811,"i.e",136275,"saroj",6
156236,"i’m",136275,"saroj",140
141554,"ids",136275,"saroj",34
156296,"incontact",136275,"saroj",262
141183,"ios",136275,"saroj",72
151396,"jruby",136275,"saroj",26
156269,"json",136275,"saroj",56
143483,"june 1st",136275,"saroj",212
139429,"june 26",136275,"saroj",53
156345,"justin mcdonald",136275,"saroj",202
136786,"linux",136275,"saroj",7
156430,"lookup",136275,"saroj",52
136304,"maharjan",136275,"saroj",983
143565,"may 10",136275,"saroj",7
143317,"may 17",136275,"saroj",31
138138,"may 18",136275,"saroj",16
137862,"may 1st",136275,"saroj",384
148510,"may 2nd",136275,"saroj",96
156475,"mcdonald",136275,"saroj",77
156429,"messed up",136275,"saroj",14
157344,"newrelic",136275,"saroj",24
142931,"nginx",136275,"saroj",17
152591,"nirajan",136275,"saroj",251
137139,"nov",136275,"saroj",60
139539,"nov 23",136275,"saroj",30
137623,"oct",136275,"saroj",38
141531,"october 11",136275,"saroj",17
138536,"october 31",136275,"saroj",8
156352,"paulus",136275,"saroj",277
136879,"pokharel",136275,"saroj",174
136821,"pokhrel",136275,"saroj",42
156261,"postgres",136275,"saroj",19
142180,"postgresql",136275,"saroj",10
156630,"referrer",136275,"saroj",11
156499,"reierson",136275,"saroj",21
156351,"rowell",136275,"saroj",225
139147,"san francisco ca",136275,"saroj",538
136275,"saroj",136275,"saroj",301
145235,"security",136275,"saroj",18
136566,"shapiro",136275,"saroj",93
156242,"shrestha",136275,"saroj",124
136165,"sidekiq",136275,"saroj",57
136173,"skype",136275,"saroj",115
139346,"sms",136275,"saroj",20
136809,"sql",136275,"saroj",6
136113,"ssh",136275,"saroj",19
156833,"ssn",136275,"saroj",38
158792,"starbuck",136275,"saroj",837
156250,"startup",136275,"saroj",17
138498,"sushil",136275,"saroj",66
136416,"switched",136275,"saroj",6
156607,"synch",136275,"saroj",11
156448,"the callback",136275,"saroj",79
142930,"timeout",136275,"saroj",19
156577,"timeouts",136275,"saroj",8
142622,"timestamp",136275,"saroj",47
146706,"twilio",136275,"saroj",20
156335,"udell",136275,"saroj",10
136276,"uploaded",136275,"saroj",7
156547,"utm source",136275,"saroj",22
156579,"uwo",136275,"saroj",25
156226,"2017",150147,"sbc",8
136241,"blog",150147,"sbc",8
156309,"broadsoft",150147,"sbc",8
156296,"incontact",150147,"sbc",36
156311,"may 25th",150147,"sbc",6
150147,"sbc",150147,"sbc",8
156307,"sonus",150147,"sbc",8
136685,"175",156424,"schaumburg",6
136509,"1996",156424,"schaumburg",31
136389,"2016",156424,"schaumburg",42
156226,"2017",156424,"schaumburg",69
156425,"273",156424,"schaumburg",31
141264,"847",156424,"schaumburg",31
156422,"bhishma",156424,"schaumburg",20
158334,"Bryan Starbuck",156424,"schaumburg",12
136162,"css",156424,"schaumburg",9
156235,"cto",156424,"schaumburg",27
156243,"don’t",156424,"schaumburg",6
142976,"dropdown",156424,"schaumburg",6
138264,"encrypted",156424,"schaumburg",42
156328,"etan",156424,"schaumburg",32
136520,"ext",156424,"schaumburg",9
150019,"ftp",156424,"schaumburg",27
149586,"ftp server",156424,"schaumburg",17
140451,"gagan",156424,"schaumburg",7
141296,"handoff",156424,"schaumburg",9
156811,"hyman",156424,"schaumburg",12
156236,"i’m",156424,"schaumburg",8
143712,"june 22",156424,"schaumburg",6
156345,"justin mcdonald",156424,"schaumburg",6
140508,"october 26",156424,"schaumburg",6
156352,"paulus",156424,"schaumburg",21
156499,"reierson",156424,"schaumburg",10
156351,"rowell",156424,"schaumburg",45
156424,"schaumburg",156424,"schaumburg",15
153316,"sftp",156424,"schaumburg",11
136566,"shapiro",156424,"schaumburg",13
156242,"shrestha",156424,"schaumburg",7
136173,"skype",156424,"schaumburg",6
156833,"ssn",156424,"schaumburg",12
158792,"starbuck",156424,"schaumburg",66
136276,"uploaded",156424,"schaumburg",8
156332,"westover",156424,"schaumburg",14
156226,"2017",149935,"scoreboard",60
141774,"2nd half",149935,"scoreboard",20
156386,"andrew weiss",149935,"scoreboard",36
137202,"clicking",149935,"scoreboard",10
136257,"devkota",149935,"scoreboard",15
145452,"eng",149935,"scoreboard",18
156249,"feb",149935,"scoreboard",20
142642,"february 15",149935,"scoreboard",20
156236,"i’m",149935,"scoreboard",9
156352,"paulus",149935,"scoreboard",18
156499,"reierson",149935,"scoreboard",9
156258,"repo",149935,"scoreboard",18
156465,"sabath",149935,"scoreboard",18
149935,"scoreboard",149935,"scoreboard",17
136173,"skype",149935,"scoreboard",18
136685,"175",136221,"screenshots",7
156266,"1st",136221,"screenshots",21
136389,"2016",136221,"screenshots",27
156226,"2017",136221,"screenshots",16
144992,"aug 19",136221,"screenshots",15
148696,"capistrano",136221,"screenshots",22
156235,"cto",136221,"screenshots",6
158262,"database",136221,"screenshots",7
136324,"deployed",136221,"screenshots",26
145452,"eng",136221,"screenshots",16
156328,"etan",136221,"screenshots",19
156249,"feb",136221,"screenshots",21
156258,"repo",136221,"screenshots",36
136221,"screenshots",136221,"screenshots",9
136566,"shapiro",136221,"screenshots",14
138439,"sharma",136221,"screenshots",15
158792,"starbuck",136221,"screenshots",13
138498,"sushil",136221,"screenshots",8
136389,"2016",137085,"sean",435
156226,"2017",137085,"sean",56
151256,"256",137085,"sean",22
136114,"adding",137085,"sean",15
136435,"asap",137085,"sean",15
137519,"aug 11",137085,"sean",61
140968,"aug 3",137085,"sean",15
137111,"aug 4",137085,"sean",15
158334,"Bryan Starbuck",137085,"sean",17
156235,"cto",137085,"sean",17
136217,"endpoint",137085,"sean",10
136520,"ext",137085,"sean",22
158295,"fwd",137085,"sean",17
156236,"i’m",137085,"sean",28
156296,"incontact",137085,"sean",12
138336,"jul 28",137085,"sean",45
144195,"july 28",137085,"sean",30
141531,"october 11",137085,"sean",13
141149,"realtime",137085,"sean",15
137085,"sean",137085,"sean",32
156242,"shrestha",137085,"sean",190
158792,"starbuck",137085,"sean",112
136394,"we'd",137085,"sean",15
136685,"175",145235,"security",14
137975,"183",145235,"security",8
156266,"1st",145235,"security",42
136335,"2015",145235,"security",7
136389,"2016",145235,"security",71
156226,"2017",145235,"security",137
136114,"adding",145235,"security",7
152149,"aug 17",145235,"security",9
156246,"aws",145235,"security",23
156175,"bellevue",145235,"security",7
158334,"Bryan Starbuck",145235,"security",19
150395,"comcast",145235,"security",28
156235,"cto",145235,"security",32
138982,"december 15",145235,"security",23
136257,"devkota",145235,"security",38
156243,"don’t",145235,"security",14
145452,"eng",145235,"security",29
156328,"etan",145235,"security",40
156249,"feb",145235,"security",42
158780,"firewall",145235,"security",18
136181,"having",145235,"security",8
155496,"hipaa",145235,"security",6
156236,"i’m",145235,"security",14
156296,"incontact",145235,"security",11
141183,"ios",145235,"security",19
146132,"july 27",145235,"security",8
156345,"justin mcdonald",145235,"security",73
156430,"lookup",145235,"security",8
136304,"maharjan",145235,"security",9
141236,"may 30",145235,"security",36
136326,"microsoft",145235,"security",16
156440,"office 365",145235,"security",13
156352,"paulus",145235,"security",34
142180,"postgresql",145235,"security",8
156245,"rds",145235,"security",7
143187,"redmond",145235,"security",6
156499,"reierson",145235,"security",13
156351,"rowell",145235,"security",68
136275,"saroj",145235,"security",18
145235,"security",145235,"security",38
136566,"shapiro",145235,"security",28
138439,"sharma",145235,"security",8
136809,"sql",145235,"security",6
158792,"starbuck",145235,"security",101
138498,"sushil",145235,"security",12
156611,"tcp connection",145235,"security",8
136354,"unsubscribe",145235,"security",11
136201,"usa",145235,"security",7
156226,"2017",156444,"sep",47
158299,"246",156444,"sep",8
158262,"database",156444,"sep",16
156633,"hii",156444,"sep",28
136091,"honeybadger",156444,"sep",10
136095,"hostname",156444,"sep",8
156296,"incontact",156444,"sep",40
137529,"kirkland",156444,"sep",8
137623,"oct",156444,"sep",18
156444,"sep",156444,"sep",41
158792,"starbuck",156444,"sep",7
136389,"2016",144485,"sep 2",26
158334,"Bryan Starbuck",144485,"sep 2",7
140451,"gagan",144485,"sep 2",22
156269,"json",144485,"sep 2",13
158793,"roshan",144485,"sep 2",11
144485,"sep 2",144485,"sep 2",7
156242,"shrestha",144485,"sep 2",23
158792,"starbuck",144485,"sep 2",18
142930,"timeout",144485,"sep 2",6
136389,"2016",156640,"september 13",65
144992,"aug 19",156640,"september 13",12
158334,"Bryan Starbuck",156640,"september 13",13
148696,"capistrano",156640,"september 13",22
156235,"cto",156640,"september 13",22
158262,"database",156640,"september 13",8
136324,"deployed",156640,"september 13",30
156243,"don’t",156640,"september 13",19
156258,"repo",156640,"september 13",42
156640,"september 13",156640,"september 13",13
138439,"sharma",156640,"september 13",16
158792,"starbuck",156640,"september 13",54
138498,"sushil",156640,"september 13",10
136389,"2016",139474,"september 15",69
156226,"2017",139474,"september 15",10
158334,"Bryan Starbuck",139474,"september 15",9
156235,"cto",139474,"september 15",20
136324,"deployed",139474,"september 15",18
156328,"etan",139474,"september 15",13
156296,"incontact",139474,"september 15",6
156269,"json",139474,"september 15",6
156352,"paulus",139474,"september 15",7
156351,"rowell",139474,"september 15",13
139474,"september 15",139474,"september 15",10
136566,"shapiro",139474,"september 15",7
156242,"shrestha",139474,"september 15",32
158792,"starbuck",139474,"september 15",46
136389,"2016",143302,"september 29",93
158334,"Bryan Starbuck",143302,"september 29",7
137202,"clicking",143302,"september 29",15
156235,"cto",143302,"september 29",6
140451,"gagan",143302,"september 29",14
156236,"i’m",143302,"september 29",10
156296,"incontact",143302,"september 29",6
156269,"json",143302,"september 29",25
156352,"paulus",143302,"september 29",11
156351,"rowell",143302,"september 29",8
143302,"september 29",143302,"september 29",7
142871,"september 30",143302,"september 29",11
156242,"shrestha",143302,"september 29",81
158792,"starbuck",143302,"september 29",73
136389,"2016",142871,"september 30",184
137901,"400",142871,"september 30",8
158334,"Bryan Starbuck",142871,"september 30",12
137202,"clicking",142871,"september 30",30
156235,"cto",142871,"september 30",10
136257,"devkota",142871,"september 30",13
156243,"don’t",142871,"september 30",6
140451,"gagan",142871,"september 30",36
136181,"having",142871,"september 30",11
156236,"i’m",142871,"september 30",21
141554,"ids",142871,"september 30",6
156296,"incontact",142871,"september 30",15
156269,"json",142871,"september 30",50
141531,"october 11",142871,"september 30",6
140699,"october 19",142871,"september 30",6
156352,"paulus",142871,"september 30",25
156351,"rowell",142871,"september 30",9
151965,"runscope",142871,"september 30",6
143302,"september 29",142871,"september 30",11
142871,"september 30",142871,"september 30",13
156242,"shrestha",142871,"september 30",167
158792,"starbuck",142871,"september 30",143
156359,"tcpa",142871,"september 30",6
156577,"timeouts",142871,"september 30",11
136509,"1996",153316,"sftp",11
156266,"1st",153316,"sftp",26
136389,"2016",153316,"sftp",100
156226,"2017",153316,"sftp",98
156425,"273",153316,"sftp",12
141774,"2nd half",153316,"sftp",124
144145,"6th ave",153316,"sftp",42
141264,"847",153316,"sftp",11
137098,"anymore",153316,"sftp",7
156422,"bhishma",153316,"sftp",16
158334,"Bryan Starbuck",153316,"sftp",24
142874,"crm",153316,"sftp",15
156235,"cto",153316,"sftp",57
156830,"dec",153316,"sftp",26
136145,"delivered",153316,"sftp",59
136257,"devkota",153316,"sftp",28
156439,"dialer",153316,"sftp",10
137361,"dnc",153316,"sftp",10
156243,"don’t",153316,"sftp",8
143461,"downloaded",153316,"sftp",6
138264,"encrypted",153316,"sftp",84
145452,"eng",153316,"sftp",128
156328,"etan",153316,"sftp",38
136520,"ext",153316,"sftp",18
156249,"feb",153316,"sftp",58
150019,"ftp",153316,"sftp",93
149586,"ftp server",153316,"sftp",30
156346,"ftp site",153316,"sftp",16
140451,"gagan",153316,"sftp",45
136181,"having",153316,"sftp",7
142604,"hellosign",153316,"sftp",8
156633,"hii",153316,"sftp",9
156236,"i’m",153316,"sftp",34
140572,"july 19",153316,"sftp",6
139357,"june 21",153316,"sftp",8
143712,"june 22",153316,"sftp",12
139809,"lamichhane",153316,"sftp",6
143317,"may 17",153316,"sftp",13
156475,"mcdonald",153316,"sftp",7
156352,"paulus",153316,"sftp",17
136821,"pokhrel",153316,"sftp",7
156499,"reierson",153316,"sftp",9
156351,"rowell",153316,"sftp",85
156424,"schaumburg",153316,"sftp",11
153316,"sftp",153316,"sftp",97
136566,"shapiro",153316,"sftp",38
156242,"shrestha",153316,"sftp",49
146927,"ssl",153316,"sftp",6
156348,"st cloud mn",153316,"sftp",76
158792,"starbuck",153316,"sftp",148
138498,"sushil",153316,"sftp",6
140180,"sweeney",153316,"sftp",57
156607,"synch",153316,"sftp",6
136276,"uploaded",153316,"sftp",32
143784,"user id",153316,"sftp",6
136213,"username",153316,"sftp",8
149376,"whitelist",153316,"sftp",8
153668,"whitelisting",153316,"sftp",6
137070,"100",136566,"shapiro",17
152770,"100000",136566,"shapiro",6
140143,"10am",136566,"shapiro",6
145742,"156",136566,"shapiro",88
136685,"175",136566,"shapiro",87
137975,"183",136566,"shapiro",58
150575,"195",136566,"shapiro",19
136509,"1996",136566,"shapiro",13
156266,"1st",136566,"shapiro",1061
136654,"200",136566,"shapiro",24
136335,"2015",136566,"shapiro",8
136389,"2016",136566,"shapiro",189
156226,"2017",136566,"shapiro",588
156425,"273",136566,"shapiro",13
141774,"2nd half",136566,"shapiro",790
139520,"30 days",136566,"shapiro",43
136151,"300",136566,"shapiro",7
136575,"3rd",136566,"shapiro",9
141264,"847",136566,"shapiro",13
137143,"9am",136566,"shapiro",11
136114,"adding",136566,"shapiro",35
147944,"aha",136566,"shapiro",7
137098,"anymore",136566,"shapiro",6
137553,"april 1st",136566,"shapiro",180
157629,"april 2nd",136566,"shapiro",51
136435,"asap",136566,"shapiro",74
152149,"aug 17",136566,"shapiro",12
154214,"auth",136566,"shapiro",8
156422,"bhishma",136566,"shapiro",16
151417,"bioinformatics",136566,"shapiro",13
158334,"Bryan Starbuck",136566,"shapiro",113
156578,"bsc",136566,"shapiro",12
136716,"btw",136566,"shapiro",9
156375,"callback",136566,"shapiro",44
142939,"callbacks",136566,"shapiro",6
143220,"clicked",136566,"shapiro",8
137202,"clicking",136566,"shapiro",6
136228,"config",136566,"shapiro",9
137356,"criteria",136566,"shapiro",7
142874,"crm",136566,"shapiro",189
136162,"css",136566,"shapiro",27
156235,"cto",136566,"shapiro",125
158262,"database",136566,"shapiro",11
156830,"dec",136566,"shapiro",353
156365,"defaulted",136566,"shapiro",6
137460,"defaulting",136566,"shapiro",11
136145,"delivered",136566,"shapiro",18
136257,"devkota",136566,"shapiro",294
156439,"dialer",136566,"shapiro",27
136621,"discussed",136566,"shapiro",11
138480,"displaying",136566,"shapiro",35
157177,"dkim",136566,"shapiro",10
137361,"dnc",136566,"shapiro",13
142185,"dns",136566,"shapiro",6
156622,"dob",136566,"shapiro",45
156243,"don’t",136566,"shapiro",80
143461,"downloaded",136566,"shapiro",8
142976,"dropdown",136566,"shapiro",32
145452,"eng",136566,"shapiro",2206
158462,"entered",136566,"shapiro",64
156328,"etan",136566,"shapiro",1365
156249,"feb",136566,"shapiro",950
143334,"february 23",136566,"shapiro",21
136218,"feedback",136566,"shapiro",113
153320,"filtering",136566,"shapiro",7
150019,"ftp",136566,"shapiro",50
141181,"functionality",136566,"shapiro",47
140451,"gagan",136566,"shapiro",153
141296,"handoff",136566,"shapiro",23
136181,"having",136566,"shapiro",41
142604,"hellosign",136566,"shapiro",62
156633,"hii",136566,"shapiro",19
136297,"hosted",136566,"shapiro",6
136095,"hostname",136566,"shapiro",6
156811,"hyman",136566,"shapiro",11
136352,"i'd",136566,"shapiro",10
156236,"i’m",136566,"shapiro",87
141554,"ids",136566,"shapiro",25
156296,"incontact",136566,"shapiro",58
143414,"invision",136566,"shapiro",42
141183,"ios",136566,"shapiro",15
136388,"iphone",136566,"shapiro",13
156269,"json",136566,"shapiro",18
139786,"jul 27",136566,"shapiro",7
138336,"jul 28",136566,"shapiro",12
140572,"july 19",136566,"shapiro",11
146132,"july 27",136566,"shapiro",7
143483,"june 1st",136566,"shapiro",426
139357,"june 21",136566,"shapiro",13
143712,"june 22",136566,"shapiro",22
156416,"june 29",136566,"shapiro",26
156345,"justin mcdonald",136566,"shapiro",189
139809,"lamichhane",136566,"shapiro",15
136240,"let's",136566,"shapiro",13
136226,"linkedin",136566,"shapiro",12
156430,"lookup",136566,"shapiro",29
136304,"maharjan",136566,"shapiro",83
143317,"may 17",136566,"shapiro",12
137862,"may 1st",136566,"shapiro",285
148510,"may 2nd",136566,"shapiro",321
156475,"mcdonald",136566,"shapiro",303
136326,"microsoft",136566,"shapiro",6
142931,"nginx",136566,"shapiro",6
152591,"nirajan",136566,"shapiro",60
137139,"nov",136566,"shapiro",30
156700,"o'hair",136566,"shapiro",22
140508,"october 26",136566,"shapiro",6
156440,"office 365",136566,"shapiro",8
156352,"paulus",136566,"shapiro",156
136879,"pokharel",136566,"shapiro",61
136821,"pokhrel",136566,"shapiro",47
142584,"popup",136566,"shapiro",28
156261,"postgres",136566,"shapiro",11
156630,"referrer",136566,"shapiro",7
156499,"reierson",136566,"shapiro",105
156351,"rowell",136566,"shapiro",286
156594,"rtd",136566,"shapiro",11
151965,"runscope",136566,"shapiro",19
136275,"saroj",136566,"shapiro",93
156424,"schaumburg",136566,"shapiro",13
136221,"screenshots",136566,"shapiro",14
145235,"security",136566,"shapiro",28
139474,"september 15",136566,"shapiro",7
153316,"sftp",136566,"shapiro",38
136566,"shapiro",136566,"shapiro",351
156242,"shrestha",136566,"shapiro",181
136173,"skype",136566,"shapiro",8
139346,"sms",136566,"shapiro",64
142865,"spf",136566,"shapiro",15
156833,"ssn",136566,"shapiro",15
158792,"starbuck",136566,"shapiro",552
138498,"sushil",136566,"shapiro",57
156359,"tcpa",136566,"shapiro",6
156448,"the callback",136566,"shapiro",13
142981,"the db",136566,"shapiro",10
137171,"the google",136566,"shapiro",6
142622,"timestamp",136566,"shapiro",30
142995,"timezone",136566,"shapiro",6
146706,"twilio",136566,"shapiro",16
156335,"udell",136566,"shapiro",13
136276,"uploaded",136566,"shapiro",41
136213,"username",136566,"shapiro",16
156547,"utm source",136566,"shapiro",12
156579,"uwo",136566,"shapiro",16
157228,"welcom",136566,"shapiro",11
156730,"westbrook",136566,"shapiro",14
156332,"westover",136566,"shapiro",67
146075,"wiki",136566,"shapiro",6
156114,"yaml",136566,"shapiro",8
136335,"2015",138439,"sharma",10
136389,"2016",138439,"sharma",189
156226,"2017",138439,"sharma",59
152149,"aug 17",138439,"sharma",15
144992,"aug 19",138439,"sharma",49
152222,"aug 22",138439,"sharma",11
142691,"august 19",138439,"sharma",15
156234,"bitbucket",138439,"sharma",11
158334,"Bryan Starbuck",138439,"sharma",36
148696,"capistrano",138439,"sharma",72
136228,"config",138439,"sharma",15
156235,"cto",138439,"sharma",41
158262,"database",138439,"sharma",23
138982,"december 15",138439,"sharma",30
136324,"deployed",138439,"sharma",90
136257,"devkota",138439,"sharma",16
156243,"don’t",138439,"sharma",17
137487,"dont",138439,"sharma",7
140451,"gagan",138439,"sharma",40
141183,"ios",138439,"sharma",38
156345,"justin mcdonald",138439,"sharma",34
156258,"repo",138439,"sharma",134
156351,"rowell",138439,"sharma",65
136221,"screenshots",138439,"sharma",15
145235,"security",138439,"sharma",8
156640,"september 13",138439,"sharma",16
138439,"sharma",138439,"sharma",37
156242,"shrestha",138439,"sharma",40
156348,"st cloud mn",138439,"sharma",6
158792,"starbuck",138439,"sharma",146
138498,"sushil",138439,"sharma",40
140180,"sweeney",138439,"sharma",9
141388,"the r",138439,"sharma",11
142930,"timeout",138439,"sharma",20
